ID,Business_name,time,rating,text,verified,date
10213098061973532576,Daily Harvest Market,1711485836737,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",Yes,2023-03-26
18192398043984106300,Harvest Moon Grocers,1711485836737,2,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2023-03-26
434251219735469709,Sunshine Grocery,1711485836737,2,"Their commitment to reducing food waste, through partnerships with local food banks and offering discounts on near-expiration items, is truly commendable.",No,2023-03-26
7870877534390716471,Urban Fresh Foods,1711485836737,2,In-store cafe makes shopping a pleasure.,Yes,2023-03-26
15767575894164061632,"Nature""s Pantry",1711485836737,4,"They've created a community bulletin board where local events and services are posted, fostering a strong sense of community engagement.",No,2023-03-26
4492861848844838329,Harvest Moon Grocers,1711485836737,3,"The store's interior design and layout make shopping a pleasant experience, with wide aisles, clearly marked sections, and a welcoming atmosphere.",Yes,2023-03-26
9794658110583608414,Daily Harvest Market,1711485836737,3,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,No,2023-03-26
13108830435983076528,The Grocery Basket,1711485836737,4,I wish they had more cashiers on duty.,No,2023-03-26
15698836551128421423,The Local Grocer,1711485836737,4,Great prices and friendly staff.,No,2023-03-26
12149380295129061971,Organic Essentials,1711485836737,4,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",Yes,2023-03-26
8951625309221622834,Daily Harvest Market,1711485836737,5,Their loyalty program is really worth it.,No,2023-03-26
5552684571009447205,Fresh & Green Groceries,1711485836737,1,Excellent customer service!,No,2023-03-26
17173123766940804322,Purely Organic Produce,1711485836737,4,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",No,2023-03-26
3083719357182291444,Field to Fork Market,1711485836737,5,The health and beauty section is lacking.,No,2023-03-26
14771878580457196747,The Local Grocer,1711485836737,4,Online ordering process is smooth.,Yes,2023-03-26
1443045073910788917,Harvest Moon Grocers,1711485836737,1,Could use more variety in organic options.,No,2023-03-26
5853737022748947147,The Grocery Basket,1711485836737,5,I wish they had more cashiers on duty.,Yes,2023-03-26
9632365507047974497,EcoFood Supermarket,1711485836737,3,In-store cafe makes shopping a pleasure.,Yes,2023-03-26
10105153193668415351,Field to Fork Market,1711485836737,1,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",Yes,2023-03-26
8541418822644854482,Purely Organic Produce,1711485836737,4,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2023-03-26
9328614272629172217,"Season""s Best Market",1711485836737,5,The store layout is confusing.,No,2023-03-26
17985689589024415616,Sunshine Grocery,1711485836737,3,"The butcher counter is a standout, offering custom cuts of meat that are always fresh and sourced from ethical farms.",Yes,2023-03-26
10641770868142615604,City Market,1711485836737,1,They always have the best seasonal fruits.,No,2023-03-26
10632106726906203281,Field to Fork Market,1711485836737,1,Awesome selection of organic foods!,No,2023-03-26
10548982875017750810,Urban Fresh Foods,1711485836737,2,Love their gluten-free options!,No,2023-03-26
4014356311368311291,Neighborhood Fresh Market,1711485836737,5,Needs more checkout staff during peak hours.,No,2023-03-26
14321560166616532525,Neighborhood Fresh Market,1711485836737,4,The availability of rare and exotic fruits and vegetables encourages culinary exploration and creativity in the kitchen.,Yes,2023-03-26
17004167742231778182,The Local Grocer,1711485836737,4,Could use more variety in organic options.,Yes,2023-03-26
5902981120281942722,The Grocery Basket,1711485836737,2,The floral department is always a delight.,Yes,2023-03-26
15140082045928354502,Daily Harvest Market,1711485836737,2,Customer service could be more attentive.,No,2023-03-26
9388253025219304272,Neighborhood Fresh Market,1711485836737,3,Checkout lines were too long.,No,2023-03-26
1983661749949850273,Organic Essentials,1711485836737,3,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",No,2023-03-26
11812727201044006379,Sunshine Grocery,1711485836737,1,Disappointed by the seafood selection.,Yes,2023-03-26
9857951244654959976,Daily Harvest Market,1711485836737,1,Prices are a bit steep for everyday items.,No,2023-03-26
18247484278180583049,Fresh & Green Groceries,1711485836737,3,The floral department is always a delight.,Yes,2023-03-26
18206835375650770179,Neighborhood Fresh Market,1711485836737,3,Fresh sushi made daily is a treat.,Yes,2023-03-26
12347894512717103756,Fresh & Green Groceries,1711485836737,3,In-store cafe makes shopping a pleasure.,No,2023-03-26
10970940524316877100,Neighborhood Fresh Market,1711485836737,2,Needs more checkout staff during peak hours.,Yes,2023-03-26
3555445845474541692,Sunshine Grocery,1711485836737,3,The parking lot is well-lit and safe.,No,2023-03-26
12777308620004547200,The Grocery Basket,1711485836737,2,The loyalty app is super convenient.,No,2023-03-26
12787255002772825064,Organic Essentials,1711485836737,2,Needs a better selection of non-dairy milk.,Yes,2023-03-26
15999377616345665531,"Nature""s Pantry",1711485836737,1,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2023-03-26
17617730839087200598,Neighborhood Fresh Market,1711485836737,1,Customer service could be more attentive.,No,2023-03-26
15740728225818196170,"Season""s Best Market",1711485836737,5,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",No,2023-03-26
