user_id,Business_name,time,rating,text,verified,date
12781575743884260679,Sunshine Grocery,1711488436668,4,Impressed by the local produce selection.,No,2024-03-26
13268492455989839704,The Seasonal Grocer,1711488436668,5,They offer great cooking classes and demos.,Yes,2024-03-26
4418252132305114178,GreenSprout Groceries,1711488436668,1,The health and beauty section is lacking.,No,2024-03-26
13921847171305209770,Fresh Fork Groceries,1711488436668,5,The deli section offers amazing sandwiches.,No,2024-03-26
733032393242717689,The Organic Emporium,1711488436668,5,Fresh sushi made daily is a treat.,Yes,2024-03-26
6583793055052535199,The Farmers' Market,1711488436668,5,Best place for vegan groceries.,Yes,2024-03-26
11282878263388427387,Neighborhood Fresh Market,1711488436668,5,Online ordering process is smooth.,Yes,2024-03-26
4820842861110326365,Daily Harvest Market,1711488436668,2,The bakery section is a bit lacking.,Yes,2024-03-26
17845447523941883715,Prime Produce Market,1711488436668,4,Pet-friendly shopping is a plus.,No,2024-03-26
2739438773612638614,Sustainable Harvests,1711488436668,4,Online ordering process is smooth.,Yes,2024-03-26
2908182365321597606,Urban Harvest,1711488436668,1,Needs a better selection of non-dairy milk.,Yes,2024-03-26
2357417217906956922,Earth's Basket,1711488436668,5,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",Yes,2024-03-26
463874221575750607,Daily Harvest Market,1711488436668,4,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",No,2024-03-26
16172277379109367903,Organic Essentials,1711488436668,2,Needs more checkout staff during peak hours.,No,2024-03-26
9533616562533790224,Fresh & Green Groceries,1711488436668,5,The cheese variety is incredible.,Yes,2024-03-26
16146451409830648357,Prime Produce Market,1711488436668,1,Wish there were more discounts.,No,2024-03-26
9034820789071228879,Fresh Perspectives,1711488436668,4,The deli section offers amazing sandwiches.,No,2024-03-26
7461689502996935352,Garden Gourmet Market,1711488436668,4,"The store's interior design and layout make shopping a pleasant experience, with wide aisles, clearly marked sections, and a welcoming atmosphere.",No,2024-03-26
4865935177528429271,The Local Grocer,1711488436668,4,The freshness guarantee is reassuring.,No,2024-03-26
10234723764100747703,The Farmers' Market,1711488436668,2,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",Yes,2024-03-26
7024442916062540271,Urban Harvest,1711488436668,4,"The staff went above and beyond when I inquired about gluten-free options, guiding me through the aisles and providing recommendations on products and brands.",Yes,2024-03-26
17669602516034797875,Field to Fork Market,1711488436668,4,The prepared foods section saves my dinners!,Yes,2024-03-26
16594267474171188947,The Local Grocer,1711488436668,3,The store layout is confusing.,No,2024-03-26
13357816766198682037,The Organic Emporium,1711488436668,5,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",No,2024-03-26
12566334287452858590,Purely Organic Produce,1711488436668,4,They offer great cooking classes and demos.,Yes,2024-03-26
4620640325498490213,Fresh Fork Groceries,1711488436668,4,They always have the best seasonal fruits.,Yes,2024-03-26
1239471719343633540,Pure Harvest Market,1711488436668,4,Bulk bin section is a money-saver.,Yes,2024-03-26
4251014804673886094,Pure Harvest Market,1711488436668,3,Parking was a nightmare.,Yes,2024-03-26
511020582340535246,Sunshine Grocery,1711488436668,2,Disappointed by the seafood selection.,Yes,2024-03-26
2730798926145172594,Fresh Perspectives,1711488436668,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",Yes,2024-03-26
14627690568325136119,Sunshine Grocery,1711488436668,1,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2024-03-26
11854948886893212504,Urban Fresh Foods,1711488436668,5,Love the fresh produce!,No,2024-03-26
4127991493914432262,Sustainable Harvests,1711488436668,4,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,Yes,2024-03-26
16195938469430623394,Neighborhood Fresh Market,1711488436668,4,"Could be cleaner, but the produce is top-notch.",No,2024-03-26
7832649014566875448,Farm Fresh Fare,1711488436668,1,The health and beauty section is lacking.,No,2024-03-26
12173517170247287802,Organic Oasis,1711488436668,1,More eco-friendly packaging needed.,Yes,2024-03-26
5147240852463784563,Fresh Fork Groceries,1711488436668,1,Customer service could be more attentive.,No,2024-03-26
18006455380685510202,Fresh Fork Groceries,1711488436668,3,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,Yes,2024-03-26
13939691348298784588,The Organic Emporium,1711488436668,5,Checkout is seamless with self-service options.,Yes,2024-03-26
1425109447630812127,Field to Fork Market,1711488436668,4,I appreciate the store's effort in organizing cooking classes; it's a great way to engage with the community and learn new recipes using ingredients sold right there.,Yes,2024-03-26
